transaction_id,date,store_id,region,product_id,category,quantity_sold,unit_price,payment_method,customer_id,discount_percent,return_flag,total_amount
TXN_1212,2023-01-09 20:00:00,STR_11,North,PRD_180,Toys,1,1967.43,Credit Card,CUST_1231,15,No,1672.32
TXN_1213,2023-01-09 21:00:00,STR_11,East,PRD_160,Electronics,4,384.23,Debit Card,CUST_74,28,No,1106.58
TXN_1214,2023-01-09 22:00:00,STR_46,East,PRD_491,Grocery,6,900.84,Credit Card,CUST_1237,18,Yes,4432.13
TXN_1215,2023-01-09 23:00:00,STR_30,North,PRD_175,Toys,1,1836.89,Credit Card,CUST_1346,2,No,1800.15
TXN_1216,2023-01-10 00:00:00,STR_3,West,PRD_155,Grocery,7,1829.9,UPI,CUST_1084,6,No,12040.74
TXN_1217,2023-01-10 01:00:00,STR_43,North,PRD_160,Toys,7,993.22,Credit Card,CUST_38,18,No,5701.08
TXN_1218,2023-01-10 02:00:00,STR_33,West,PRD_436,Furniture,3,273.94,Net Banking,CUST_309,11,Yes,731.42
TXN_1219,2023-01-10 03:00:00,STR_48,East,PRD_96,Toys,4,1630.84,Debit Card,CUST_768,9,No,5936.26
TXN_1220,2023-01-10 04:00:00,STR_34,East,PRD_334,Clothing,6,1172.4,Credit Card,CUST_87,4,Yes,6753.02
TXN_1221,2023-01-10 05:00:00,STR_49,East,PRD_315,Electronics,7,1547.47,Credit Card,CUST_1978,28,No,7799.25
TXN_1222,2023-01-10 06:00:00,STR_12,South,PRD_37,Furniture,4,927.73,Cash,CUST_1863,1,Yes,3673.81
TXN_1223,2023-01-10 07:00:00,STR_10,West,PRD_272,Furniture,9,411.75,Cash,CUST_1660,2,Yes,3631.64
TXN_1224,2023-01-10 08:00:00,STR_28,South,PRD_29,Clothing,9,52.86,Net Banking,CUST_960,13,Yes,413.89
TXN_1225,2023-01-10 09:00:00,STR_22,South,PRD_468,Toys,9,1120.48,Cash,CUST_538,14,Yes,8672.52
TXN_1226,2023-01-10 10:00:00,STR_31,North,PRD_386,Electronics,6,326.29,Credit Card,CUST_1178,19,Yes,1585.77
TXN_1227,2023-01-10 11:00:00,STR_32,South,PRD_456,Furniture,2,378.34,Credit Card,CUST_45,12,No,665.88
TXN_1228,2023-01-10 12:00:00,STR_44,North,PRD_157,Electronics,2,875.43,Debit Card,CUST_400,16,Yes,1470.72
TXN_1229,2023-01-10 13:00:00,STR_50,North,PRD_401,Furniture,4,886.94,Cash,CUST_1689,19,No,2873.69
TXN_1230,2023-01-10 14:00:00,STR_6,South,PRD_51,Toys,9,552.4,UPI,CUST_591,3,No,4822.45
TXN_1231,2023-01-10 15:00:00,STR_21,West,PRD_3,Furniture,3,268.18,Cash,CUST_748,18,Yes,659.72
TXN_1232,2023-01-10 16:00:00,STR_5,West,PRD_235,Furniture,6,1890.18,Credit Card,CUST_214,25,No,8505.81
TXN_1233,2023-01-10 17:00:00,STR_24,West,PRD_334,Grocery,2,267.62,Debit Card,CUST_1436,14,No,460.31
TXN_1234,2023-01-10 18:00:00,STR_8,West,PRD_425,Toys,1,704.79,Cash,CUST_423,14,No,606.12
TXN_1235,2023-01-10 19:00:00,STR_9,West,PRD_108,Clothing,5,613.21,Debit Card,CUST_717,8,Yes,2820.77
TXN_1236,2023-01-10 20:00:00,STR_2,South,PRD_478,Clothing,8,1733.34,Cash,CUST_1971,2,No,13589.39
TXN_1237,2023-01-10 21:00:00,STR_19,South,PRD_226,Toys,2,823.07,Net Banking,CUST_848,1,No,1629.68
TXN_1238,2023-01-10 22:00:00,STR_41,East,PRD_14,Clothing,9,252.47,Credit Card,CUST_1573,6,Yes,2135.9
TXN_1239,2023-01-10 23:00:00,STR_46,West,PRD_131,Toys,8,25.47,Credit Card,CUST_849,8,Yes,187.46
TXN_1240,2023-01-11 00:00:00,STR_21,South,PRD_412,Clothing,3,1445.29,,CUST_435,21,No,3425.34
TXN_1241,2023-01-11 01:00:00,STR_27,East,PRD_480,Grocery,1,1430.43,Credit Card,CUST_888,29,No,1015.61
TXN_1242,2023-01-11 02:00:00,STR_49,West,PRD_229,Clothing,4,838.48,UPI,CUST_511,4,No,3219.76
TXN_1243,2023-01-11 03:00:00,STR_13,North,PRD_256,Furniture,8,256.98,Credit Card,CUST_1868,16,No,1726.91
TXN_1244,2023-01-11 04:00:00,STR_46,East,PRD_59,Toys,3,746.41,Cash,CUST_950,2,No,2194.45
TXN_1245,2023-01-11 05:00:00,STR_41,South,PRD_285,Electronics,2,1181.82,Cash,CUST_745,8,Yes,2174.55
TXN_1246,2023-01-11 06:00:00,STR_23,North,PRD_286,Electronics,7,1409.37,Net Banking,CUST_802,7,Yes,9175.0
TXN_1247,2023-01-11 07:00:00,STR_20,North,PRD_315,Toys,4,161.09,Cash,CUST_971,8,No,592.81
TXN_1248,2023-01-11 08:00:00,STR_28,North,PRD_434,Grocery,6,1114.83,Debit Card,CUST_463,23,No,5150.51
TXN_1249,2023-01-11 09:00:00,STR_30,East,PRD_138,Clothing,5,555.87,Cash,CUST_521,16,No,2334.65
TXN_1250,2023-01-11 10:00:00,STR_33,South,PRD_189,Grocery,2,1236.45,UPI,CUST_885,23,No,1904.13
TXN_1251,2023-01-11 11:00:00,STR_49,North,PRD_323,Electronics,2,1298.04,Net Banking,CUST_569,7,Yes,2414.35
TXN_1252,2023-01-11 12:00:00,STR_24,West,PRD_17,Toys,9,1821.65,,CUST_915,20,Yes,13115.88
TXN_1253,2023-01-11 13:00:00,STR_6,,PRD_100,Toys,2,823.7,Debit Card,CUST_200,13,No,1433.24
TXN_1254,2023-01-11 14:00:00,STR_46,North,PRD_75,Grocery,8,1077.49,Credit Card,CUST_20,21,No,6809.74
TXN_1255,2023-01-11 15:00:00,STR_12,East,PRD_255,Grocery,8,540.09,UPI,CUST_1478,15,Yes,3672.61
TXN_1256,2023-01-11 16:00:00,STR_28,East,PRD_23,Clothing,1,576.68,Cash,CUST_461,17,Yes,478.64
TXN_1257,2023-01-11 17:00:00,STR_6,South,PRD_227,Furniture,1,96.84,Cash,CUST_1915,16,Yes,81.35
TXN_1258,2023-01-11 18:00:00,STR_6,West,PRD_265,Furniture,4,575.71,Credit Card,CUST_441,23,No,1773.19
TXN_1259,2023-01-11 19:00:00,STR_1,East,PRD_219,Clothing,2,132.34,Cash,CUST_414,6,No,248.8
TXN_1260,2023-01-11 20:00:00,STR_18,North,PRD_500,Furniture,1,1928.01,Debit Card,CUST_847,19,No,1561.69
TXN_1261,2023-01-11 21:00:00,STR_26,South,PRD_374,Electronics,9,1250.41,Cash,CUST_1395,14,Yes,9678.17
TXN_1262,2023-01-11 22:00:00,STR_21,North,PRD_450,Furniture,3,350.43,Cash,CUST_1073,26,No,777.95
TXN_1263,2023-01-11 23:00:00,STR_4,North,PRD_269,Clothing,1,237.95,Debit Card,CUST_521,27,Yes,173.7
TXN_1264,2023-01-12 00:00:00,STR_38,East,PRD_288,Furniture,2,743.39,UPI,CUST_1372,6,Yes,1397.57
TXN_1265,2023-01-12 01:00:00,STR_10,South,PRD_390,Toys,8,618.76,UPI,CUST_1115,1,No,4900.58
TXN_1266,2023-01-12 02:00:00,STR_20,West,PRD_96,Grocery,5,562.11,Debit Card,CUST_153,26,Yes,2079.81
TXN_1267,2023-01-12 03:00:00,STR_4,West,PRD_352,Electronics,7,939.05,Debit Card,CUST_278,1,Yes,6507.62
TXN_1268,2023-01-12 04:00:00,STR_44,East,PRD_381,Toys,6,1826.18,Net Banking,CUST_1762,6,No,10299.66
TXN_1269,2023-01-12 05:00:00,STR_8,East,PRD_481,Toys,1,1138.26,Net Banking,CUST_1630,18,No,933.37
TXN_1270,2023-01-12 06:00:00,STR_38,South,PRD_286,Clothing,6,1044.86,Cash,CUST_943,5,Yes,5955.7
TXN_1271,2023-01-12 07:00:00,STR_32,West,PRD_399,Grocery,7,1614.06,Cash,CUST_1998,29,No,8021.88
TXN_1272,2023-01-12 08:00:00,STR_27,West,PRD_486,Grocery,4,13.03,,CUST_419,27,Yes,38.05
TXN_1273,2023-01-12 09:00:00,STR_33,West,PRD_246,Electronics,8,398.78,Cash,CUST_943,11,Yes,2839.31
TXN_1274,2023-01-12 10:00:00,STR_3,North,PRD_413,Clothing,8,994.89,UPI,CUST_803,14,No,6844.84
TXN_1275,2023-01-12 11:00:00,STR_49,West,PRD_60,Electronics,7,1412.09,UPI,CUST_1306,12,Yes,8698.47
TXN_1276,2023-01-12 12:00:00,STR_31,North,PRD_152,Furniture,2,972.63,Credit Card,CUST_920,6,Yes,1828.54
TXN_1277,2023-01-12 13:00:00,STR_4,South,PRD_111,Toys,6,331.61,Net Banking,CUST_1469,6,Yes,1870.28
TXN_1278,2023-01-12 14:00:00,STR_30,North,PRD_153,Electronics,6,1860.32,UPI,CUST_986,14,Yes,9599.25
TXN_1279,2023-01-12 15:00:00,STR_30,South,PRD_257,Toys,7,660.69,Credit Card,CUST_678,25,No,3468.62
TXN_1280,2023-01-12 16:00:00,STR_1,West,PRD_483,Clothing,6,1577.49,Debit Card,CUST_430,3,Yes,9180.99
TXN_1281,2023-01-12 17:00:00,STR_24,West,PRD_199,Furniture,2,1783.37,UPI,CUST_547,2,No,3495.41
TXN_1282,2023-01-12 18:00:00,STR_49,South,PRD_19,Clothing,8,696.17,Credit Card,CUST_404,0,Yes,5569.36
TXN_1283,2023-01-12 19:00:00,STR_9,East,PRD_469,Furniture,4,1691.4,Cash,CUST_1867,6,No,6359.66
TXN_1284,2023-01-12 20:00:00,STR_34,South,PRD_94,Furniture,9,1422.99,Credit Card,CUST_452,8,No,11782.36
TXN_1285,2023-01-12 21:00:00,STR_36,East,PRD_285,Toys,8,1809.04,UPI,CUST_1955,0,Yes,14472.32
TXN_1286,2023-01-12 22:00:00,STR_48,North,PRD_257,Clothing,3,506.36,Cash,CUST_400,4,Yes,1458.32
TXN_1287,2023-01-12 23:00:00,STR_46,North,PRD_51,Clothing,3,1862.9,,CUST_16,14,No,4806.28
TXN_1288,2023-01-13 00:00:00,STR_9,North,PRD_136,Electronics,8,135.29,Credit Card,CUST_990,3,Yes,1049.85
TXN_1289,2023-01-13 01:00:00,STR_49,West,PRD_341,,2,1588.37,Credit Card,CUST_495,9,Yes,2890.83
TXN_1290,2023-01-13 02:00:00,STR_44,North,PRD_145,Electronics,9,874.15,UPI,CUST_981,1,No,7788.68
TXN_1291,2023-01-13 03:00:00,STR_8,East,PRD_444,Grocery,4,359.89,Cash,CUST_1765,22,Yes,1122.86
TXN_1292,2023-01-13 04:00:00,STR_42,North,PRD_99,Grocery,6,163.41,Net Banking,CUST_1488,6,No,921.63
TXN_1293,2023-01-13 05:00:00,STR_37,,PRD_303,Grocery,3,782.15,Credit Card,CUST_229,28,No,1689.44
TXN_1294,2023-01-13 06:00:00,STR_42,South,PRD_435,Clothing,3,781.7,Net Banking,CUST_756,23,Yes,1805.73
TXN_1295,2023-01-13 07:00:00,STR_7,West,PRD_16,Clothing,3,463.76,Net Banking,CUST_109,18,Yes,1140.85
TXN_1296,2023-01-13 08:00:00,STR_25,South,PRD_79,Electronics,2,434.95,Cash,CUST_1515,5,Yes,826.4
TXN_1297,2023-01-13 09:00:00,STR_25,East,PRD_1,Furniture,8,802.03,UPI,CUST_791,14,No,5517.97
TXN_1298,2023-01-13 10:00:00,STR_27,North,PRD_485,Electronics,9,823.18,Net Banking,CUST_1980,19,Yes,6000.98
TXN_1299,2023-01-13 11:00:00,STR_6,West,PRD_442,Grocery,8,887.52,UPI,CUST_130,11,No,6319.14
TXN_1300,2023-01-13 12:00:00,STR_3,North,PRD_98,Electronics,3,1738.17,Credit Card,CUST_1856,10,Yes,4693.06
TXN_1301,2023-01-13 13:00:00,STR_14,North,PRD_301,Furniture,7,1224.45,Cash,CUST_1933,2,No,8399.73
TXN_1302,2023-01-13 14:00:00,STR_19,East,PRD_372,Clothing,2,45.76,Debit Card,CUST_64,19,Yes,74.13
TXN_1303,2023-01-13 15:00:00,STR_12,South,PRD_437,Electronics,4,1040.6,Cash,CUST_1431,27,Yes,3038.55
TXN_1304,2023-01-13 16:00:00,STR_47,South,PRD_471,Grocery,6,1526.09,,CUST_1516,16,No,7691.49
TXN_1305,2023-01-13 17:00:00,STR_42,North,PRD_422,Grocery,5,117.55,Credit Card,CUST_807,6,Yes,552.48
TXN_1306,2023-01-13 18:00:00,STR_41,West,PRD_125,Clothing,9,848.1,UPI,CUST_907,22,No,5953.66
TXN_1307,2023-01-13 19:00:00,STR_42,South,PRD_374,Electronics,4,905.16,Credit Card,CUST_591,22,Yes,2824.1
TXN_1308,2023-01-13 20:00:00,STR_21,West,PRD_130,,5,1908.27,Cash,CUST_1041,17,Yes,7919.32
TXN_1309,2023-01-13 21:00:00,STR_23,South,PRD_148,Clothing,4,953.99,Debit Card,CUST_1897,16,Yes,3205.41
TXN_1310,2023-01-13 22:00:00,STR_23,West,PRD_132,Electronics,8,1501.05,Debit Card,CUST_1823,15,No,10207.14
TXN_1311,2023-01-13 23:00:00,STR_39,East,PRD_326,Toys,8,609.29,Cash,CUST_473,24,Yes,3704.48
TXN_1312,2023-01-14 00:00:00,STR_19,West,PRD_117,Grocery,3,1559.72,Cash,CUST_1499,1,Yes,4632.37
TXN_1313,2023-01-14 01:00:00,STR_3,,PRD_241,Furniture,1,648.71,Credit Card,CUST_1723,4,Yes,622.76
TXN_1314,2023-01-14 02:00:00,STR_27,East,PRD_310,Furniture,6,862.9,Net Banking,CUST_848,29,Yes,3675.95
TXN_1315,2023-01-14 03:00:00,STR_36,West,PRD_204,Furniture,2,961.57,Debit Card,CUST_272,20,No,1538.51
TXN_1316,2023-01-14 04:00:00,STR_42,East,PRD_274,Grocery,2,1853.09,Cash,CUST_741,12,Yes,3261.44
TXN_1317,2023-01-14 05:00:00,STR_50,North,PRD_298,Electronics,3,111.64,Credit Card,CUST_437,28,No,241.14
TXN_1318,2023-01-14 06:00:00,STR_30,East,PRD_369,Clothing,8,397.75,Net Banking,CUST_275,10,Yes,2863.8
TXN_1319,2023-01-14 07:00:00,STR_50,South,PRD_193,Electronics,3,1412.96,UPI,CUST_531,23,No,3263.94
TXN_1320,2023-01-14 08:00:00,STR_38,West,PRD_350,Clothing,7,1157.27,Cash,CUST_1569,0,No,8100.89
TXN_1321,2023-01-14 09:00:00,STR_12,North,PRD_345,Furniture,9,506.81,Net Banking,CUST_625,26,Yes,3375.35
TXN_1322,2023-01-14 10:00:00,STR_20,West,PRD_3,Electronics,8,581.96,UPI,CUST_1390,22,No,3631.43
TXN_1323,2023-01-14 11:00:00,STR_37,South,PRD_263,Furniture,1,737.78,UPI,CUST_910,2,Yes,723.02
TXN_1324,2023-01-14 12:00:00,STR_18,South,PRD_462,Toys,7,903.44,Credit Card,CUST_1251,17,Yes,5248.99
TXN_1325,2023-01-14 13:00:00,STR_44,South,PRD_41,Furniture,7,1636.96,Debit Card,CUST_867,20,No,9166.98
TXN_1326,2023-01-14 14:00:00,STR_25,East,PRD_269,Furniture,8,32.56,Cash,CUST_845,3,No,252.67
TXN_1327,2023-01-14 15:00:00,STR_3,East,PRD_172,Clothing,5,1796.55,Net Banking,CUST_357,28,No,6467.58
TXN_1328,2023-01-14 16:00:00,STR_6,West,PRD_404,Toys,9,828.99,UPI,CUST_1321,8,Yes,6864.04
TXN_1329,2023-01-14 17:00:00,STR_41,West,PRD_109,Furniture,9,464.84,Debit Card,CUST_1664,10,No,3765.2
TXN_1330,2023-01-14 18:00:00,STR_27,North,PRD_59,Furniture,8,1019.28,,CUST_1442,16,No,6849.56
TXN_1331,2023-01-14 19:00:00,STR_6,North,PRD_164,Toys,6,1321.04,Cash,CUST_1348,10,Yes,7133.62
TXN_1332,2023-01-14 20:00:00,STR_40,West,PRD_237,Toys,6,94.28,Cash,CUST_839,2,Yes,554.37
TXN_1333,2023-01-14 21:00:00,STR_39,East,PRD_313,Electronics,1,1432.98,Credit Card,CUST_992,18,No,1175.04
TXN_1334,2023-01-14 22:00:00,STR_22,South,PRD_13,Clothing,6,1522.72,Cash,CUST_668,19,Yes,7400.42
TXN_1335,2023-01-14 23:00:00,STR_19,West,PRD_456,Toys,4,336.53,Cash,CUST_1629,22,No,1049.97
TXN_1336,2023-01-15 00:00:00,STR_3,North,PRD_487,Toys,4,339.92,Cash,CUST_88,20,Yes,1087.74
TXN_1337,2023-01-15 01:00:00,STR_38,East,PRD_324,Grocery,2,411.55,Debit Card,CUST_1397,10,No,740.79
TXN_1338,2023-01-15 02:00:00,STR_35,West,PRD_343,Toys,4,1594.27,Net Banking,CUST_887,25,No,4782.81
TXN_1339,2023-01-15 03:00:00,STR_10,West,PRD_41,Clothing,5,547.65,Net Banking,CUST_1221,13,No,2382.28
TXN_1340,2023-01-15 04:00:00,STR_41,East,PRD_288,Furniture,5,1592.89,Cash,CUST_190,5,No,7566.23
TXN_1341,2023-01-15 05:00:00,STR_43,West,PRD_416,Furniture,5,1083.35,Net Banking,CUST_1085,18,No,4441.74
TXN_1342,2023-01-15 06:00:00,STR_26,East,PRD_197,Furniture,4,1535.51,Cash,CUST_1948,20,Yes,4913.63
TXN_1343,2023-01-15 07:00:00,STR_19,South,PRD_423,Furniture,1,1109.58,Net Banking,CUST_1962,28,No,798.9
TXN_1344,2023-01-15 08:00:00,STR_25,East,PRD_466,Grocery,8,674.86,Net Banking,CUST_1729,14,No,4643.04
TXN_1345,2023-01-15 09:00:00,STR_45,East,PRD_179,Toys,3,1821.87,UPI,CUST_1513,27,No,3989.9
TXN_1346,2023-01-15 10:00:00,STR_20,East,PRD_450,Furniture,2,1432.01,Debit Card,CUST_1125,10,No,2577.62
TXN_1347,2023-01-15 11:00:00,STR_13,West,PRD_256,Electronics,9,970.69,UPI,CUST_1032,17,Yes,7251.05
TXN_1348,2023-01-15 12:00:00,STR_38,West,PRD_71,Furniture,7,1276.67,UPI,CUST_1361,3,No,8668.59
TXN_1349,2023-01-15 13:00:00,STR_50,East,PRD_144,Toys,9,1233.61,Net Banking,CUST_1777,27,No,8104.82
TXN_1350,2023-01-15 14:00:00,STR_43,West,PRD_440,Furniture,2,719.44,Credit Card,CUST_1761,18,Yes,1179.88
TXN_1351,2023-01-15 15:00:00,STR_45,North,PRD_124,Grocery,9,850.42,Credit Card,CUST_1215,2,Yes,7500.7
TXN_1352,2023-01-15 16:00:00,STR_20,North,PRD_208,Clothing,9,639.92,Debit Card,CUST_548,11,No,5125.76
TXN_1353,2023-01-15 17:00:00,STR_29,West,PRD_19,Clothing,9,1999.04,Cash,CUST_1791,3,No,17451.62
TXN_1354,2023-01-15 18:00:00,STR_36,West,PRD_392,Toys,4,1162.23,Net Banking,CUST_1725,23,Yes,3579.67
TXN_1355,2023-01-15 19:00:00,STR_3,East,PRD_40,Clothing,3,188.65,Debit Card,CUST_533,11,No,503.7
TXN_1356,2023-01-15 20:00:00,STR_37,South,PRD_228,Clothing,6,1040.62,UPI,CUST_1055,23,No,4807.66
TXN_1357,2023-01-15 21:00:00,STR_1,West,PRD_473,Electronics,3,104.67,Net Banking,CUST_854,0,No,314.01
TXN_1358,2023-01-15 22:00:00,STR_13,North,PRD_423,Toys,9,580.86,UPI,CUST_1690,27,Yes,3816.25
TXN_1359,2023-01-15 23:00:00,STR_3,East,PRD_76,Toys,3,894.69,Debit Card,CUST_279,15,Yes,2281.46
TXN_1360,2023-01-16 00:00:00,STR_25,West,PRD_94,Clothing,2,1070.87,Credit Card,CUST_331,20,No,1713.39
TXN_1361,2023-01-16 01:00:00,STR_8,North,PRD_79,Clothing,8,1952.48,Debit Card,CUST_938,29,Yes,11090.09
TXN_1362,2023-01-16 02:00:00,STR_14,North,PRD_344,Clothing,6,1964.53,Net Banking,CUST_381,1,Yes,11669.31
TXN_1363,2023-01-16 03:00:00,STR_33,South,PRD_107,Grocery,8,200.65,Net Banking,CUST_1324,25,Yes,1203.9
TXN_1364,2023-01-16 04:00:00,STR_33,East,PRD_9,Furniture,7,1078.57,Cash,CUST_1458,21,No,5964.49
TXN_1365,2023-01-16 05:00:00,STR_7,East,PRD_469,Grocery,3,1635.13,Credit Card,CUST_1395,2,Yes,4807.28
TXN_1366,2023-01-16 06:00:00,STR_5,South,PRD_90,Toys,8,479.24,Net Banking,CUST_1850,27,Yes,2798.76
TXN_1367,2023-01-16 07:00:00,STR_27,South,PRD_307,Electronics,1,1502.37,Credit Card,CUST_1618,15,Yes,1277.01
TXN_1368,2023-01-16 08:00:00,STR_33,East,PRD_295,Furniture,1,1757.85,Net Banking,CUST_193,25,No,1318.39
TXN_1369,2023-01-16 09:00:00,STR_44,East,PRD_333,Electronics,8,1326.66,Credit Card,CUST_1402,9,Yes,9658.08
TXN_1370,2023-01-16 10:00:00,STR_2,West,PRD_300,Toys,9,658.77,Debit Card,CUST_546,28,No,4268.83
TXN_1371,2023-01-16 11:00:00,STR_21,West,PRD_434,Toys,6,1846.65,Credit Card,CUST_1205,28,Yes,7977.53
TXN_1372,2023-01-16 12:00:00,STR_21,South,PRD_403,Electronics,5,1767.62,UPI,CUST_1311,8,No,8131.05
TXN_1373,2023-01-16 13:00:00,STR_41,West,PRD_332,Electronics,2,1433.07,Debit Card,CUST_1184,13,Yes,2493.54
TXN_1374,2023-01-16 14:00:00,STR_3,North,PRD_368,Electronics,9,730.52,Net Banking,CUST_1478,24,Yes,4996.76
TXN_1375,2023-01-16 15:00:00,STR_39,West,PRD_292,Toys,6,1584.83,Net Banking,CUST_1702,7,No,8843.35
TXN_1376,2023-01-16 16:00:00,STR_37,West,PRD_234,Clothing,8,635.64,Cash,CUST_581,1,No,5034.27
TXN_1377,2023-01-16 17:00:00,STR_18,North,PRD_263,Electronics,9,509.64,,CUST_34,10,Yes,4128.08
TXN_1378,2023-01-16 18:00:00,STR_22,South,PRD_97,Furniture,9,1032.45,Cash,CUST_1356,1,No,9199.13
TXN_1379,2023-01-16 19:00:00,STR_4,North,PRD_441,Toys,8,1994.28,Debit Card,CUST_1594,26,Yes,11806.14
TXN_1380,2023-01-16 20:00:00,STR_10,West,PRD_346,Grocery,8,1609.62,Cash,CUST_639,14,No,11074.19
TXN_1381,2023-01-16 21:00:00,STR_36,South,PRD_172,Grocery,3,1460.94,Debit Card,CUST_768,17,Yes,3637.74
TXN_1382,2023-01-16 22:00:00,STR_5,West,PRD_306,Furniture,3,906.77,Cash,CUST_1491,4,No,2611.5
TXN_1383,2023-01-16 23:00:00,STR_6,North,PRD_463,Clothing,2,627.34,Credit Card,CUST_892,27,Yes,915.92
TXN_1384,2023-01-17 00:00:00,STR_2,North,PRD_42,Electronics,1,1712.52,Debit Card,CUST_190,25,Yes,1284.39
TXN_1385,2023-01-17 01:00:00,STR_33,West,PRD_124,Toys,4,1137.63,Debit Card,CUST_1769,24,No,3458.4
TXN_1386,2023-01-17 02:00:00,STR_21,East,PRD_299,Electronics,2,1627.44,Credit Card,CUST_1196,6,No,3059.59
TXN_1387,2023-01-17 03:00:00,STR_35,East,PRD_354,Toys,2,978.07,Credit Card,CUST_462,22,Yes,1525.79
TXN_1388,2023-01-17 04:00:00,STR_39,North,PRD_208,Grocery,5,1509.15,,CUST_1349,18,Yes,6187.52
TXN_1389,2023-01-17 05:00:00,STR_49,North,PRD_471,Electronics,4,1736.14,Credit Card,CUST_1742,18,Yes,5694.54
TXN_1390,2023-01-17 06:00:00,STR_18,East,PRD_270,Furniture,1,785.82,Cash,CUST_314,25,No,589.36
TXN_1391,2023-01-17 07:00:00,STR_7,East,PRD_98,,9,32.07,Credit Card,CUST_1331,15,Yes,245.34
TXN_1392,2023-01-17 08:00:00,STR_49,West,PRD_162,Furniture,4,513.58,Credit Card,CUST_1177,18,No,1684.54
TXN_1393,2023-01-17 09:00:00,STR_35,West,PRD_63,Clothing,5,1830.26,,CUST_1519,16,No,7687.09
TXN_1394,2023-01-17 10:00:00,STR_44,East,PRD_162,Electronics,7,1376.65,Debit Card,CUST_1469,12,No,8480.16
TXN_1395,2023-01-17 11:00:00,STR_20,West,PRD_175,Electronics,2,1475.75,Credit Card,CUST_430,27,No,2154.59
TXN_1396,2023-01-17 12:00:00,STR_8,West,PRD_282,Clothing,8,653.95,UPI,CUST_1691,7,No,4865.39
TXN_1397,2023-01-17 13:00:00,STR_24,South,PRD_45,Grocery,2,1404.04,Debit Card,CUST_436,27,No,2049.9
TXN_1398,2023-01-17 14:00:00,STR_44,West,PRD_285,Toys,5,1294.33,Cash,CUST_853,10,No,5824.48
TXN_1399,2023-01-17 15:00:00,STR_50,North,PRD_214,,2,360.86,Cash,CUST_724,17,No,599.03
TXN_1400,2023-01-17 16:00:00,STR_11,West,PRD_94,Furniture,2,1937.54,Credit Card,CUST_1280,10,Yes,3487.57
TXN_1401,2023-01-17 17:00:00,STR_46,West,PRD_300,Furniture,4,711.28,Credit Card,CUST_1040,22,Yes,2219.19
TXN_1402,2023-01-17 18:00:00,STR_25,East,PRD_207,Electronics,4,661.93,UPI,CUST_736,8,No,2435.9
TXN_1403,2023-01-17 19:00:00,STR_2,North,PRD_486,Furniture,8,741.48,Credit Card,CUST_1322,13,Yes,5160.7
TXN_1404,2023-01-17 20:00:00,STR_7,West,PRD_306,Toys,6,187.98,Net Banking,CUST_1464,1,No,1116.6
TXN_1405,2023-01-17 21:00:00,STR_31,West,PRD_413,Toys,8,1251.8,Net Banking,CUST_331,28,No,7210.37
TXN_1406,2023-01-17 22:00:00,STR_39,South,PRD_191,Clothing,7,481.06,Credit Card,CUST_665,16,No,2828.63
TXN_1407,2023-01-17 23:00:00,STR_35,West,PRD_66,Electronics,4,1607.61,Net Banking,CUST_1823,20,No,5144.35
TXN_1408,2023-01-18 00:00:00,STR_24,West,PRD_294,Toys,2,791.34,Cash,CUST_821,15,No,1345.28
TXN_1409,2023-01-18 01:00:00,STR_30,South,PRD_456,Grocery,9,919.82,Credit Card,CUST_1550,25,No,6208.79
TXN_1410,2023-01-18 02:00:00,STR_22,East,PRD_384,Electronics,2,1294.61,Cash,CUST_1091,4,No,2485.65
TXN_1411,2023-01-18 03:00:00,STR_20,West,PRD_422,Electronics,1,1524.93,,CUST_661,0,No,1524.93
TXN_1412,2023-01-18 04:00:00,STR_38,South,PRD_148,Toys,8,466.08,Net Banking,CUST_1079,8,No,3430.35
TXN_1413,2023-01-18 05:00:00,STR_36,North,PRD_143,Grocery,9,1932.76,UPI,CUST_1913,2,Yes,17046.94
TXN_1414,2023-01-18 06:00:00,STR_3,East,PRD_65,Clothing,1,1246.53,Cash,CUST_1312,13,Yes,1084.48
TXN_1415,2023-01-18 07:00:00,STR_35,North,PRD_454,Toys,7,16.25,Net Banking,CUST_118,17,Yes,94.41
TXN_1416,2023-01-18 08:00:00,STR_23,North,PRD_233,Grocery,2,834.17,UPI,CUST_1772,11,Yes,1484.82
TXN_1417,2023-01-18 09:00:00,STR_7,South,PRD_66,Electronics,6,876.45,Net Banking,CUST_1847,22,No,4101.79
TXN_1418,2023-01-18 10:00:00,STR_42,West,PRD_403,Grocery,5,1619.28,Net Banking,CUST_683,13,No,7043.87
TXN_1419,2023-01-18 11:00:00,STR_11,South,PRD_62,Electronics,1,613.75,Credit Card,CUST_1637,27,No,448.04
TXN_1420,2023-01-18 12:00:00,STR_47,South,PRD_403,Toys,2,665.8,Debit Card,CUST_1722,15,Yes,1131.86
TXN_1421,2023-01-18 13:00:00,STR_46,South,PRD_488,Toys,2,145.64,UPI,CUST_106,4,Yes,279.63
TXN_1422,2023-01-18 14:00:00,STR_4,South,PRD_293,Furniture,6,570.67,Net Banking,CUST_119,19,Yes,2773.46
TXN_1423,2023-01-18 15:00:00,STR_3,East,PRD_280,Furniture,1,1435.34,Cash,CUST_711,19,Yes,1162.63
TXN_1424,2023-01-18 16:00:00,STR_17,West,PRD_323,Furniture,4,1271.34,Cash,CUST_431,14,Yes,4373.41
